BoxNumber,Barcode,BoxRow,BoxColumn,dateAdded,PlateNumber,PCRPlateLayout,AliquotePlateNumber,AliquotePlatePosition
IM-24-045-02,IM-24-045-GMCK,25,1,5/6/2024,,,,
IM-24-046-01,IM-24-046-BQAC,25,1,5/2/2024,,,,
IM-24-046-02,IM-24-046-TTQD,25,1,5/30/2024,,,,
IM-24-047-01,IM-24-047-BYXG,25,1,4/8/2024,,,,
IM-24-054-02,IM-24-054-FCMQ,25,1,5/6/2024,,,,
IM-24-054-01,IM-24-054-LJTJ,25,1,4/9/2024,,,,
IM-24-056-01,IM-24-056-FICB,25,1,4/9/2024,,,,
IM-24-060-01,IM-24-060-BJMO,25,1,4/5/2024,,,,
IM-24-064-01,IM-24-064-DXUR,25,1,4/9/2024,,,,
IM-24-071-01,IM-24-071-BZUB,25,1,5/7/2024,,,,
IM-24-087-01,IM-24-087-DWAG,25,1,4/9/2024,,,,
IM-24-087-02,IM-24-087-JGYR,25,1,5/7/2024,,,,
IM-24-089-01,IM-24-089-AYYV,25,1,3/13/2024,,,,
IM-24-089-02,IM-24-089-SCJJ,25,1,3/13/2024,,,,
IM-24-090-01,IM-24-090-GHOX,25,1,3/13/2024,,,,
IM-24-090-02,IM-24-090-PDJP,25,1,4/8/2024,,,,
IM-24-096-01,IM-24-096-FKUP,25,1,4/8/2024,,,,
IM-24-096-02,IM-24-096-TPSD,25,1,5/6/2024,,,,
IM-24-110-01,IM-24-110-ASGK,25,1,4/5/2024,,,,
IM-24-110-02,IM-24-110-XDPN,25,1,5/2/2024,,,,
IM-24-112-01,IM-24-112-KINN,25,1,4/5/2024,,,,
IM-24-112-02,IM-24-112-TWSA,25,1,4/8/2024,,,,
IM-24-115-01,IM-24-115-AYDJ,25,1,5/2/2024,,,,
IM-24-115-02,IM-24-115-PFKF,25,1,5/7/2024,,,,
IM-24-121-01,IM-24-121-GAPQ,25,1,6/10/2024,,,,
IM-23-011-02,IM-23-011-FTZC,26,1,2/25/2023,,,,
IM-23-011-01,IM-23-011-KIKU,26,1,2/10/2023,,,,
IM-23-011-04,IM-23-011-VXBO,26,1,10/25/2023,,,,
IM-23-011-03,IM-23-011-WMZV,26,1,10/25/2023,,,,
IM-23-015-01,IM-23-015-MKBX,26,1,1/24/2023,,,,
IM-23-015-02,IM-23-015-ZGIZ,26,1,1/21/2023,,,,
IM-23-016-01,IM-23-016-MMFF,26,1,7/2/2023,,,,
IM-23-016-03,IM-23-016-WOQF,26,1,10/23/2023,,,,
IM-23-016-04,IM-23-016-XBGL,26,1,10/23/2023,,,,
IM-23-017-02,IM-23-017-ACSQ,26,1,2/20/2023,,,,
IM-23-017-01,IM-23-017-KOCL,26,1,2/14/2023,,,,
IM-23-017-03,IM-23-017-LRNX,26,1,8/31/2023,,,,
IM-23-017-04,IM-23-017-XTOT,26,1,10/23/2023,,,,
IM-23-019-04,IM-23-019-FSKP,26,1,10/23/2023,,,,
IM-23-019-03,IM-23-019-NMGP,26,1,9/5/2023,,,,
IM-23-019-01,IM-23-019-OZIQ,26,1,2/14/2023,,,,
IM-23-019-02,IM-23-019-QTNA,26,1,4/5/2023,,,,
IM-23-030-01,IM-23-030-AFXH,26,1,2/25/2023,,,,
IM-23-030-04,IM-23-030-GVLR,26,1,10/23/2023,,,,
IM-23-030-03,IM-23-030-LGWK,26,1,9/5/2023,,,,
IM-23-034-03,IM-23-034-IWJJ,26,1,8/31/2023,,,,
IM-23-034-01,IM-23-034-OQLG,26,1,2/14/2023,,,,
IM-23-034-04,IM-23-034-XPUO,26,1,9/18/2023,,,,
IM-23-035-01,IM-23-035-ZFWV,26,1,2/22/2023,,,,
IM-23-036-03,IM-23-036-GAZI,26,1,8/30/2023,,,,
IM-23-036-01,IM-23-036-OUFA,26,1,3/7/2023,,,,
IM-23-036-04,IM-23-036-URRN,26,1,10/2/2023,,,,
IM-23-040-03,IM-23-040-OHDM,26,1,9/18/2023,,,,
IM-23-040-04,IM-23-040-RAWP,26,1,9/18/2023,,,,
IM-23-041-04,IM-23-041-AASQ,26,1,10/17/2023,,,,
IM-23-041-03,IM-23-041-DIKQ,26,1,10/17/2023,,,,
IM-23-041-01,IM-23-041-DTAX,26,1,2/28/2023,,,,
IM-23-041-02,IM-23-041-ZQAU,26,1,4/23/2023,,,,
IM-23-042-03,IM-23-042-JZNU,26,1,11/6/2023,,,,
IM-23-042-02,IM-23-042-MIMQ,26,1,3/14/2023,,,,
IM-23-042-01,IM-23-042-VCLZ,26,1,3/3/2023,,,,
IM-23-042-04,IM-23-042-WVCA,26,1,11/6/2023,,,,
IM-23-044-03,IM-23-044-BTHD,26,1,10/10/2023,,,,
IM-23-044-02,IM-23-044-ITOG,26,1,4/5/2023,,,,
IM-23-044-04,IM-23-044-MUVL,26,1,10/10/2023,,,,
IM-23-044-01,IM-23-044-QVSZ,26,1,2/28/2023,,,,
IM-23-045-04,IM-23-045-ANTU,26,1,10/11/2023,,,,
IM-23-045-01,IM-23-045-CALI,26,1,3/2/2023,,,,
IM-23-045-03,IM-23-045-LCVZ,26,1,10/10/2023,,,,
IM-23-045-02,IM-23-045-PQJW,26,1,3/2/2023,,,,
IM-23-046-03,IM-23-046-DFLW,26,1,9/29/2023,,,,
IM-23-046-04,IM-23-046-MPSY,26,1,10/2/2023,,,,
IM-23-046-01,IM-23-046-RKPY,26,1,3/2/2023,,,,
IM-23-046-02,IM-23-046-UQKM,26,1,3/2/2023,,,,
IM-23-047-03,IM-23-047-MYNK,26,1,8/25/2023,,,,
IM-23-047-04,IM-23-047-XIXJ,26,1,8/25/2023,,,,
IM-23-054-04,IM-23-054-GLAZ,26,1,10/2/2023,,,,
IM-23-054-03,IM-23-054-GQBS,26,1,10/2/2023,,,,
IM-23-054-01,IM-23-054-WHAZ,26,1,8/2/2023,,,,
IM-23-056-01,IM-23-056-AMQU,26,1,9/2/2023,,,,
IM-23-056-03,IM-23-056-PTJK,26,1,8/31/2023,,,,
IM-23-060-03,IM-23-060-HKWG,26,1,8/29/2023,,,,
IM-23-060-01,IM-23-060-HUAZ,26,1,4/5/2023,,,,
IM-23-060-04,IM-23-060-NCMV,26,1,9/5/2023,,,,
IM-23-063-01,IM-23-063-ANMU,26,1,3/6/2023,,,,
IM-23-063-03,IM-23-063-KCIU,26,1,11/10/2023,,,,
IM-23-063-04,IM-23-063-NPHD,26,1,11/10/2023,,,,
IM-23-063-02,IM-23-063-YPPA,26,1,3/6/2023,,,,
IM-23-064-04,IM-23-064-KYDO,26,1,10/23/2023,,,,
IM-23-064-01,IM-23-064-VAIZ,26,1,6/4/2023,,,,
IM-23-064-03,IM-23-064-YHDP,26,1,9/11/2023,,,,
IM-23-071-03,IM-23-071-OYUZ,26,1,11/8/2023,,,,
IM-23-071-04,IM-23-071-XHDJ,26,1,11/9/2023,,,,
IM-23-089-04,IM-23-089-UIIZ,26,1,10/16/2023,,,,
IM-23-089-03,IM-23-089-VJNM,26,1,8/28/2023,,,,
IM-23-089-02,IM-23-089-WCOU,26,1,2/16/2023,,,,
IM-23-089-01,IM-23-089-XRLW,26,1,1/21/2023,,,,
IM-23-090-02,IM-23-090-AXIW,26,1,9/2/2023,,,,
IM-23-090-04,IM-23-090-DNLO,26,1,8/29/2023,,,,
IM-23-090-01,IM-23-090-XSVI,26,1,1/24/2023,,,,
IM-23-090-03,IM-23-090-YZRI,26,1,8/29/2023,,,,
IM-23-093-01,IM-23-093-HYQH,26,1,1/18/2023,,,,
IM-23-093-02,IM-23-093-SSZT,26,2,1/30/2023,,,,
IM-23-096-03,IM-23-096-BVUH,26,1,10/16/2023,,,,
IM-23-096-04,IM-23-096-FLAI,26,1,10/16/2023,,,,
IM-23-096-01,IM-23-096-MAZC,26,1,1/19/2023,,,,
IM-23-096-02,IM-23-096-QSOG,26,1,1/26/2023,,,,
IM-23-110-03,IM-23-110-FDEG,26,1,8/28/2023,,,,
IM-23-110-01,IM-23-110-UKPN,26,1,1/27/2023,,,,
IM-23-110-04,IM-23-110-UQCU,26,1,8/28/2023,,,,
IM-23-112-04,IM-23-112-DUTU,26,1,9/18/2023,,,,
IM-23-112-03,IM-23-112-UUNJ,26,1,8/31/2023,,,,
IM-23-115-04,IM-23-115-HCTD,26,1,9/11/2023,,,,
IM-23-115-02,IM-23-115-QRMZ,26,1,2/22/2023,,,,
IM-23-115-01,IM-23-115-SXLU,26,1,3/3/2023,,,,
IM-23-115-03,IM-23-115-TBFY,26,1,9/4/2023,,,,
IM-23-120-01,IM-23-120-HAYS,26,1,5/3/2023,,,,
IM-23-120-02,IM-23-120-RHHW,26,1,2/26/2024,,,,
IM-23-121-01,IM-23-121-JSWP,26,1,5/24/2023,,,,
IM-23-121-02,IM-23-121-YHCS,26,1,10/24/2023,,,,
IM-23-122-01,IM-23-122-GXDT,26,1,7/21/2023,,,,
IM-23-123-02,IM-23-123-DJBY,26,1,2/22/2023,,,,
IM-23-123-01,IM-23-123-JTRJ,26,1,1/19/2023,,,,
IM-24-011-01,IM-24-011-TKIR,26,1,5/3/2024,,,,
IM-24-011-02,IM-24-011-VHOV,26,1,5/3/2024,,,,
IM-24-016-01,IM-24-016-BYNT,26,1,3/13/2024,,,,
IM-24-019-02,IM-24-019-AYUL,26,1,5/2/2024,,,,
IM-24-019-01,IM-24-019-PZGZ,26,1,4/9/2024,,,,
IM-24-030-01,IM-24-030-ITIG,26,1,5/2/2024,,,,
IM-24-030-02,IM-24-030-MCHI,26,1,5/7/2024,,,,
IM-24-034-01,IM-24-034-NRJU,26,1,4/8/2024,,,,
IM-24-034-02,IM-24-034-UISQ,26,1,5/7/2024,,,,
IM-24-036-01,IM-24-036-GVLT,26,1,4/8/2024,,,,
IM-24-036-02,IM-24-036-PZYF,26,1,5/2/2024,,,,
IM-24-040-02,IM-24-040-JVNA,26,1,5/29/2024,,,,
IM-24-040-01,IM-24-040-RJNY,26,1,5/29/2024,,,,
IM-24-041-02,IM-24-041-OKWX,26,1,4/30/2024,,,,
IM-24-041-01,IM-24-041-UVYO,26,1,4/30/2024,,,,
IM-24-042-02,IM-24-042-QPNK,26,1,4/29/2024,,,,
IM-24-042-01,IM-24-042-WZCX,26,1,4/29/2024,,,,
IM-24-044-01,IM-24-044-CUTN,26,1,5/6/2024,,,,
IM-24-045-01,IM-24-045-BPQT,26,1,5/6/2024,,,,
IM-24-045-02,IM-24-045-GHWI,26,1,5/6/2024,,,,
IM-24-046-01,IM-24-046-BGUL,26,1,5/2/2024,,,,
IM-24-046-02,IM-24-046-TWWL,26,1,5/30/2024,,,,
IM-24-047-01,IM-24-047-BUQT,26,1,4/8/2024,,,,
IM-24-054-02,IM-24-054-DLMP,26,1,5/6/2024,,,,
IM-24-054-01,IM-24-054-MFCL,26,1,4/9/2024,,,,
IM-24-056-01,IM-24-056-FDDW,26,1,4/9/2024,,,,
IM-24-060-01,IM-24-060-BMKA,26,1,4/5/2024,,,,
IM-24-064-01,IM-24-064-DZGB,26,1,4/9/2024,,,,
IM-24-071-01,IM-24-071-BZQF,26,1,5/7/2024,,,,
IM-24-087-01,IM-24-087-DHHU,26,1,4/9/2024,,,,
IM-24-087-02,IM-24-087-JRIL,26,1,5/7/2024,,,,
IM-24-089-01,IM-24-089-ATMI,26,1,3/13/2024,,,,
IM-24-089-02,IM-24-089-NZZO,26,1,3/13/2024,,,,
IM-24-090-01,IM-24-090-GKXR,26,1,3/13/2024,,,,
IM-24-090-02,IM-24-090-PISY,26,1,4/8/2024,,,,
IM-24-096-01,IM-24-096-FWBT,26,1,4/8/2024,,,,
IM-24-096-02,IM-24-096-TVOB,26,1,5/6/2024,,,,
IM-24-110-01,IM-24-110-BBPH,26,1,4/5/2024,,,,
IM-24-110-02,IM-24-110-VCGA,26,1,5/2/2024,,,,
IM-24-112-01,IM-24-112-KDHZ,26,1,4/5/2024,,,,
IM-24-112-02,IM-24-112-TGQC,26,1,4/8/2024,,,,
IM-24-115-01,IM-24-115-AYMK,26,1,5/2/2024,,,,
IM-24-115-02,IM-24-115-PGQU,26,1,5/7/2024,,,,
IM-24-121-01,IM-24-121-CZVU,26,1,6/10/2024,,,,
IM-23-011-03,IM-23-011-MDPD,27,1,10/25/2023,,,,
IM-23-011-02,IM-23-011-PVHP,27,1,2/25/2023,,,,
IM-23-011-04,IM-23-011-SAAP,27,1,10/25/2023,,,,
IM-23-011-01,IM-23-011-SKLW,27,1,2/10/2023,,,,
IM-23-015-01,IM-23-015-JGCT,27,1,1/24/2023,,,,
IM-23-015-02,IM-23-015-QQSY,27,1,1/21/2023,,,,
IM-23-016-01,IM-23-016-CZGF,27,1,7/2/2023,,,,
IM-23-016-03,IM-23-016-OTDL,27,1,10/23/2023,,,,
IM-23-016-04,IM-23-016-TSZT,27,1,10/23/2023,,,,
IM-23-017-02,IM-23-017-IMPW,27,1,2/20/2023,,,,
IM-23-017-04,IM-23-017-TGFI,27,1,10/23/2023,,,,
IM-23-017-03,IM-23-017-WFBV,27,1,8/31/2023,,,,
IM-23-017-01,IM-23-017-YDNQ,27,1,2/14/2023,,,,
IM-23-019-01,IM-23-019-MCTY,27,1,2/14/2023,,,,
IM-23-019-03,IM-23-019-NOLH,27,1,9/5/2023,,,,
IM-23-019-02,IM-23-019-TWPZ,27,1,4/5/2023,,,,
IM-23-019-04,IM-23-019-TZMY,27,1,10/23/2023,,,,
IM-23-030-04,IM-23-030-FCYT,27,1,10/23/2023,,,,
IM-23-030-03,IM-23-030-JAWR,27,1,9/5/2023,,,,
IM-23-030-01,IM-23-030-RKJJ,27,1,2/25/2023,,,,
IM-23-034-01,IM-23-034-KKXS,27,1,2/14/2023,,,,
IM-23-034-03,IM-23-034-UHFW,27,1,8/31/2023,,,,
IM-23-034-04,IM-23-034-YXQC,27,1,9/18/2023,,,,
IM-23-035-01,IM-23-035-NNCP,27,1,2/22/2023,,,,
IM-23-036-03,IM-23-036-ILVX,27,1,8/30/2023,,,,
IM-23-036-01,IM-23-036-RLAN,27,1,3/7/2023,,,,
IM-23-036-04,IM-23-036-YBJS,27,1,10/2/2023,,,,
IM-23-040-04,IM-23-040-GZKV,27,1,9/18/2023,,,,
IM-23-040-03,IM-23-040-JQPA,27,1,9/18/2023,,,,
IM-23-041-03,IM-23-041-CFHO,27,1,10/17/2023,,,,
IM-23-041-01,IM-23-041-MFIN,27,1,2/28/2023,,,,
IM-23-041-02,IM-23-041-PLUZ,27,1,4/23/2023,,,,
IM-23-041-04,IM-23-041-ZSPS,27,1,10/17/2023,,,,
IM-23-042-04,IM-23-042-AKQF,27,1,11/6/2023,,,,
IM-23-042-02,IM-23-042-OLMO,27,1,3/14/2023,,,,
IM-23-042-03,IM-23-042-QFSB,27,1,11/6/2023,,,,
IM-23-042-01,IM-23-042-QPGN,27,1,3/3/2023,,,,
IM-23-044-01,IM-23-044-CJFT,27,1,2/28/2023,,,,
IM-23-044-04,IM-23-044-FHWV,27,1,10/10/2023,,,,
IM-23-044-02,IM-23-044-OKRT,27,1,4/5/2023,,,,
IM-23-044-03,IM-23-044-RSVK,27,1,10/10/2023,,,,
IM-23-045-02,IM-23-045-IGZP,27,1,3/2/2023,,,,
IM-23-045-01,IM-23-045-KBXD,27,1,3/2/2023,,,,
IM-23-045-04,IM-23-045-UYDX,27,1,10/11/2023,,,,
IM-23-045-03,IM-23-045-ZOZQ,27,1,10/10/2023,,,,
IM-23-046-02,IM-23-046-BCZN,27,1,3/2/2023,,,,
IM-23-046-01,IM-23-046-IOUJ,27,1,3/2/2023,,,,
IM-23-046-04,IM-23-046-JWDK,27,1,10/2/2023,,,,
IM-23-046-03,IM-23-046-RMKU,27,1,9/29/2023,,,,
IM-23-047-04,IM-23-047-DQYK,27,1,8/25/2023,,,,
IM-23-047-03,IM-23-047-VLMK,27,1,8/25/2023,,,,
IM-23-054-03,IM-23-054-CPDB,27,1,10/2/2023,,,,
IM-23-054-01,IM-23-054-HIXO,27,1,8/2/2023,,,,
IM-23-054-04,IM-23-054-PXOB,27,1,10/2/2023,,,,
IM-23-056-01,IM-23-056-LFFM,27,1,9/2/2023,,,,
IM-23-056-03,IM-23-056-ZPOU,27,1,8/31/2023,,,,
IM-23-060-01,IM-23-060-DNXO,27,1,4/5/2023,,,,
IM-23-060-04,IM-23-060-GPCH,27,1,9/5/2023,,,,
IM-23-060-03,IM-23-060-OWHK,27,1,8/29/2023,,,,
IM-23-063-01,IM-23-063-DGMK,27,1,3/6/2023,,,,
IM-23-063-04,IM-23-063-MSUO,27,1,11/10/2023,,,,
IM-23-063-02,IM-23-063-UMZU,27,1,3/6/2023,,,,
IM-23-063-03,IM-23-063-XJXG,27,1,11/10/2023,,,,
IM-23-064-01,IM-23-064-VBUK,27,1,6/4/2023,,,,
IM-23-064-04,IM-23-064-XZTI,27,1,10/23/2023,,,,
IM-23-064-03,IM-23-064-YPOY,27,1,9/11/2023,,,,
IM-23-071-03,IM-23-071-NUQU,27,1,11/8/2023,,,,
IM-23-071-04,IM-23-071-ZRQW,27,1,11/9/2023,,,,
IM-23-089-01,IM-23-089-AGBD,27,1,1/21/2023,,,,
IM-23-089-04,IM-23-089-TWQV,27,1,10/16/2023,,,,
IM-23-089-02,IM-23-089-VWYB,27,1,2/16/2023,,,,
IM-23-089-03,IM-23-089-ZHVN,27,1,8/28/2023,,,,
IM-23-090-03,IM-23-090-FLSP,27,1,8/29/2023,,,,
IM-23-090-01,IM-23-090-HCFJ,27,1,1/24/2023,,,,
IM-23-090-04,IM-23-090-HKFI,27,1,8/29/2023,,,,
IM-23-090-02,IM-23-090-VSTK,27,1,9/2/2023,,,,
IM-23-093-02,IM-23-093-CCCD,27,2,1/30/2023,,,,
IM-23-093-01,IM-23-093-KTIL,27,1,1/18/2023,,,,
IM-23-096-03,IM-23-096-RNFI,27,1,10/16/2023,,,,
IM-23-096-04,IM-23-096-SCZW,27,1,10/16/2023,,,,
IM-23-096-01,IM-23-096-SQSO,27,1,1/19/2023,,,,
IM-23-096-02,IM-23-096-VSZF,27,1,1/26/2023,,,,
IM-23-110-04,IM-23-110-IWZC,27,1,8/28/2023,,,,
IM-23-110-01,IM-23-110-KNPW,27,1,1/27/2023,,,,
IM-23-110-03,IM-23-110-LEHH,27,1,8/28/2023,,,,
IM-23-112-03,IM-23-112-KUDB,27,1,8/31/2023,,,,
IM-23-112-04,IM-23-112-VWQF,27,1,9/18/2023,,,,
IM-23-115-02,IM-23-115-FYIC,27,1,2/22/2023,,,,
IM-23-115-01,IM-23-115-JYDI,27,1,3/3/2023,,,,
IM-23-115-03,IM-23-115-LCJM,27,1,9/4/2023,,,,
IM-23-115-04,IM-23-115-RTCU,27,1,9/11/2023,,,,
IM-23-120-02,IM-23-120-AOQB,27,1,2/26/2024,,,,
IM-23-120-01,IM-23-120-DLYC,27,1,5/3/2023,,,,
IM-23-121-02,IM-23-121-IARM,27,1,10/24/2023,,,,
IM-23-121-01,IM-23-121-RBFF,27,1,5/24/2023,,,,
IM-23-122-01,IM-23-122-KAYB,27,1,7/21/2023,,,,
IM-23-123-02,IM-23-123-OIIY,27,1,2/22/2023,,,,
IM-23-123-01,IM-23-123-UTHQ,27,1,1/19/2023,,,,
IM-24-011-01,IM-24-011-RFNS,27,1,5/3/2024,,,,
IM-24-011-02,IM-24-011-VBOD,27,1,5/3/2024,,,,
IM-24-016-01,IM-24-016-GVJC,27,1,4/9/2024,,,,
IM-24-019-02,IM-24-019-APDM,27,1,5/2/2024,,,,
IM-24-019-01,IM-24-019-RFKX,27,1,4/9/2024,,,,
IM-24-030-01,IM-24-030-JBRF,27,1,5/2/2024,,,,
IM-24-030-02,IM-24-030-MIBL,27,1,5/7/2024,,,,
IM-24-034-01,IM-24-034-OMHM,27,1,4/8/2024,,,,
IM-24-034-02,IM-24-034-UCWS,27,1,5/7/2024,,,,
IM-24-036-01,IM-24-036-FHIH,27,1,4/8/2024,,,,
IM-24-036-02,IM-24-036-PXFF,27,1,5/2/2024,,,,
IM-24-040-01,IM-24-040-HGNY,27,1,5/29/2024,,,,
IM-24-040-02,IM-24-040-JUQM,27,1,5/29/2024,,,,
IM-24-041-02,IM-24-041-OPHF,27,1,4/30/2024,,,,
IM-24-041-01,IM-24-041-UXAK,27,1,4/30/2024,,,,
IM-24-042-02,IM-24-042-PAZH,27,1,4/29/2024,,,,
IM-24-042-01,IM-24-042-WTWP,27,1,4/29/2024,,,,
IM-24-044-01,IM-24-044-CZIX,27,1,5/6/2024,,,,
IM-24-045-01,IM-24-045-ANMK,27,1,5/6/2024,,,,
IM-24-045-02,IM-24-045-GFWM,27,1,5/6/2024,,,,
IM-24-046-01,IM-24-046-AINX,27,1,5/2/2024,,,,
IM-24-046-02,IM-24-046-TVTX,27,1,5/30/2024,,,,
IM-24-047-01,IM-24-047-AWZI,27,1,4/8/2024,,,,
IM-24-054-02,IM-24-054-FLGX,27,1,5/6/2024,,,,
IM-24-054-01,IM-24-054-MNCL,27,1,4/9/2024,,,,
IM-24-056-01,IM-24-056-FDVM,27,1,4/9/2024,,,,
IM-24-060-01,IM-24-060-BLRM,27,1,4/5/2024,,,,
IM-24-064-01,IM-24-064-DMQP,27,1,4/9/2024,,,,
IM-24-071-01,IM-24-071-BVVY,27,1,5/7/2024,,,,
IM-24-087-01,IM-24-087-DWXV,27,1,4/9/2024,,,,
IM-24-087-02,IM-24-087-JNZR,27,1,5/7/2024,,,,
IM-24-089-01,IM-24-089-AVTM,27,1,3/13/2024,,,,
IM-24-089-02,IM-24-089-JUKH,27,1,3/13/2024,,,,
IM-24-090-01,IM-24-090-GLTT,27,1,3/13/2024,,,,
IM-24-090-02,IM-24-090-PKCV,27,1,4/8/2024,,,,
IM-24-096-01,IM-24-096-GBYS,27,1,4/8/2024,,,,
IM-24-096-02,IM-24-096-TWNT,27,1,5/6/2024,,,,
IM-24-110-01,IM-24-110-BOPC,27,1,4/5/2024,,,,
IM-24-110-02,IM-24-110-SLYS,27,1,5/2/2024,,,,
IM-24-112-01,IM-24-112-KLMM,27,1,4/5/2024,,,,
IM-24-112-02,IM-24-112-TPLH,27,1,4/8/2024,,,,
IM-24-115-01,IM-24-115-AZSI,27,1,5/2/2024,,,,
IM-24-115-02,IM-24-115-PHFB,27,1,5/7/2024,,,,
IM-24-121-01,IM-24-121-FJUX,27,1,6/10/2024,,,,
IM-23-011-03,IM-23-011-NWDZ,28,1,10/25/2023,,,,
IM-23-011-04,IM-23-011-PFLX,28,1,10/25/2023,,,,
IM-23-011-02,IM-23-011-VRAG,28,1,2/25/2023,,,,
IM-23-011-01,IM-23-011-WJYR,28,1,2/10/2023,,,,
IM-23-015-01,IM-23-015-OWHW,28,1,1/24/2023,,,,
IM-23-015-02,IM-23-015-UTSN,28,1,1/21/2023,,,,
IM-23-016-01,IM-23-016-BGST,28,1,7/2/2023,,,,
IM-23-016-04,IM-23-016-NYSA,28,1,10/23/2023,,,,
IM-23-016-03,IM-23-016-QQJZ,28,1,10/23/2023,,,,
IM-23-017-04,IM-23-017-BZRA,28,1,10/23/2023,,,,
IM-23-017-03,IM-23-017-IXJT,28,1,8/31/2023,,,,
IM-23-017-01,IM-23-017-NFUP,28,1,2/14/2023,,,,
IM-23-017-02,IM-23-017-YJBV,28,1,2/20/2023,,,,
IM-23-019-03,IM-23-019-FAMB,28,1,9/5/2023,,,,
IM-23-019-02,IM-23-019-KTHA,28,1,4/5/2023,,,,
IM-23-019-01,IM-23-019-NWNQ,28,1,2/14/2023,,,,
IM-23-019-04,IM-23-019-RGAT,28,1,10/23/2023,,,,
IM-23-030-04,IM-23-030-CLZA,28,1,10/23/2023,,,,
IM-23-030-03,IM-23-030-DPHQ,28,1,9/5/2023,,,,
IM-23-030-01,IM-23-030-VMNM,28,1,2/25/2023,,,,
IM-23-034-04,IM-23-034-DZHD,28,1,9/18/2023,,,,
IM-23-034-03,IM-23-034-HGFF,28,1,8/31/2023,,,,
IM-23-034-01,IM-23-034-VFKB,28,1,2/14/2023,,,,
IM-23-035-01,IM-23-035-NAAU,28,1,2/22/2023,,,,
IM-23-036-01,IM-23-036-HBRZ,28,1,3/7/2023,,,,
IM-23-036-03,IM-23-036-KTNL,28,1,8/30/2023,,,,
IM-23-036-04,IM-23-036-UHQW,28,1,10/10/2023,,,,
IM-23-040-03,IM-23-040-PIJV,28,1,9/18/2023,,,,
IM-23-040-04,IM-23-040-SMXL,28,1,9/18/2023,,,,
IM-23-041-03,IM-23-041-AZVG,28,1,10/17/2023,,,,
IM-23-041-04,IM-23-041-CVUA,28,1,10/17/2023,,,,
IM-23-041-02,IM-23-041-LKSL,28,1,4/23/2023,,,,
IM-23-041-01,IM-23-041-LZSS,28,1,2/28/2023,,,,
IM-23-042-01,IM-23-042-DXQZ,28,1,3/3/2023,,,,
IM-23-042-03,IM-23-042-LGLN,28,1,11/6/2023,,,,
IM-23-042-02,IM-23-042-PUVB,28,1,3/14/2023,,,,
IM-23-042-04,IM-23-042-RXCZ,28,1,11/6/2023,,,,
IM-23-044-03,IM-23-044-HHHN,28,1,10/10/2023,,,,
IM-23-044-04,IM-23-044-JFUP,28,1,10/10/2023,,,,
IM-23-044-01,IM-23-044-NSGF,28,1,2/28/2023,,,,
IM-23-044-02,IM-23-044-PTTN,28,1,4/5/2023,,,,
IM-23-045-02,IM-23-045-HPKJ,28,1,3/2/2023,,,,
IM-23-045-01,IM-23-045-LFNY,28,1,3/2/2023,,,,
IM-23-045-03,IM-23-045-PFWY,28,1,10/10/2023,,,,
IM-23-045-04,IM-23-045-YWXG,28,1,10/11/2023,,,,
IM-23-046-04,IM-23-046-CAZJ,28,1,10/2/2023,,,,
IM-23-046-01,IM-23-046-GQKZ,28,1,3/2/2023,,,,
IM-23-046-02,IM-23-046-SLGP,28,1,3/2/2023,,,,
IM-23-046-03,IM-23-046-UOLF,28,1,9/29/2023,,,,
IM-23-047-04,IM-23-047-IJMJ,28,1,8/25/2023,,,,
IM-23-047-03,IM-23-047-YGMX,28,1,8/25/2023,,,,
IM-23-054-03,IM-23-054-UVQO,28,1,10/2/2023,,,,
IM-23-054-04,IM-23-054-WURX,28,1,10/2/2023,,,,
IM-23-054-01,IM-23-054-XFLN,28,1,8/2/2023,,,,
IM-23-056-01,IM-23-056-IQLQ,28,1,9/2/2023,,,,
IM-23-056-03,IM-23-056-ODBQ,28,1,8/31/2023,,,,
IM-23-060-01,IM-23-060-FIAL,28,1,4/5/2023,,,,
IM-23-060-03,IM-23-060-GNAI,28,1,8/29/2023,,,,
IM-23-060-04,IM-23-060-HZWQ,28,1,9/5/2023,,,,
IM-23-063-03,IM-23-063-KLBW,28,1,11/10/2023,,,,
IM-23-063-01,IM-23-063-KVII,28,1,3/6/2023,,,,
IM-23-063-04,IM-23-063-NKPF,28,1,11/10/2023,,,,
IM-23-063-02,IM-23-063-QHJO,28,1,3/6/2023,,,,
IM-23-064-01,IM-23-064-CPVS,28,1,6/4/2023,,,,
IM-23-064-04,IM-23-064-GJCI,28,1,10/23/2023,,,,
IM-23-064-03,IM-23-064-WQIH,28,1,9/11/2023,,,,
IM-23-071-03,IM-23-071-NRBF,28,1,11/8/2023,,,,
IM-23-071-04,IM-23-071-XJFN,28,1,11/9/2023,,,,
IM-23-089-03,IM-23-089-IGIB,28,1,8/28/2023,,,,
IM-23-089-04,IM-23-089-KWFV,28,1,10/16/2023,,,,
IM-23-089-01,IM-23-089-OPHL,28,1,1/21/2023,,,,
IM-23-089-02,IM-23-089-PXZZ,28,1,2/16/2023,,,,
IM-23-090-01,IM-23-090-DALH,28,1,1/24/2023,,,,
IM-23-090-04,IM-23-090-LUHB,28,1,8/29/2023,,,,
IM-23-090-02,IM-23-090-MGDA,28,1,9/2/2023,,,,
IM-23-090-03,IM-23-090-MTFK,28,1,8/29/2023,,,,
